
YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR,PS
2022,4,26,22,18.19,87.38,0.33,97.62
2022,4,26,23,18.01,86.81,0.32,97.59
2022,4,27,0,17.82,86.44,0.42,97.55
2022,4,27,1,17.7,86.44,0.79,97.49
2022,4,27,2,17.52,87.06,1.53,97.47
2022,4,27,3,17.4,87.94,1.99,97.45
2022,4,27,4,17.33,88.88,2.17,97.49
2022,4,27,5,17.27,89.88,1.97,97.57
2022,4,27,6,17.15,88.0,1.59,97.64
2022,4,27,7,16.91,83.88,1.15,97.68
2022,4,27,8,16.24,76.94,0.62,97.71
2022,4,27,9,15.56,68.81,0.21,97.72
2022,4,27,10,15.08,60.94,0.05,97.68
2022,4,27,11,14.65,54.56,0.02,97.59
2022,4,27,12,14.4,50.0,0.04,97.46
2022,4,27,13,14.28,46.62,0.06,97.35
2022,4,27,14,14.22,45.0,0.05,97.22
2022,4,27,15,14.47,45.94,0.05,97.19
2022,4,27,16,15.32,51.12,0.06,97.21
2022,4,27,17,16.48,59.88,0.13,97.3
2022,4,27,18,18.92,76.06,0.35,97.42
2022,4,27,19,18.98,80.06,0.66,97.52
2022,4,27,20,18.31,80.56,0.91,97.59
2022,4,27,21,18.49,84.25,0.91,97.63
2022,4,27,22,18.62,86.62,0.68,97.62
2022,4,27,23,18.62,88.06,0.47,97.57
2022,4,28,0,18.43,88.69,0.25,97.52
2022,4,28,1,18.13,88.56,0.24,97.47
2022,4,28,2,17.76,87.88,0.22,97.46
2022,4,28,3,17.52,86.75,0.13,97.46
2022,4,28,4,17.27,85.19,0.1,97.51
2022,4,28,5,17.15,85.56,0.04,97.56
2022,4,28,6,17.64,83.62,0.01,97.61
2022,4,28,7,16.91,74.5,0.01,97.68
2022,4,28,8,15.62,62.81,0.01,97.7
2022,4,28,9,15.01,56.44,0.02,97.7
2022,4,28,10,14.95,54.19,0.08,97.67
2022,4,28,11,14.95,52.56,0.08,97.59
2022,4,28,12,14.83,50.25,0.04,97.48
2022,4,28,13,14.77,47.5,0.05,97.36
2022,4,28,14,15.01,47.06,0.06,97.25
2022,4,28,15,15.32,48.56,0.05,97.19
2022,4,28,16,15.81,52.31,0.03,97.17
2022,4,28,17,16.97,60.75,0.02,97.2
2022,4,28,18,17.4,68.81,0.02,97.29
2022,4,28,19,17.09,69.88,0.01,97.37
2022,4,28,20,16.78,70.69,0.02,97.47
2022,4,28,21,16.78,72.75,0.02,97.54
2022,4,28,22,16.78,74.88,0.02,97.55
2022,4,28,23,16.66,76.69,0.02,97.49
2022,4,29,0,16.54,78.56,0.02,97.42
2022,4,29,1,16.42,79.75,0.01,97.36
2022,4,29,2,16.36,80.69,0.01,97.34
2022,4,29,3,16.3,81.25,0.01,97.34
2022,4,29,4,16.17,81.44,0.0,97.37
2022,4,29,5,16.11,81.88,0.0,97.43
2022,4,29,6,15.99,74.56,0.0,97.53
2022,4,29,7,15.5,64.88,0.0,97.59
2022,4,29,8,15.2,57.44,0.01,97.65
2022,4,29,9,14.89,51.81,0.02,97.64
2022,4,29,10,14.59,47.31,0.04,97.56
2022,4,29,11,14.34,44.25,0.06,97.49
2022,4,29,12,14.22,42.56,0.07,97.36
2022,4,29,13,14.1,42.38,0.05,97.26
2022,4,29,14,13.92,42.38,0.03,97.16
2022,4,29,15,13.92,43.44,0.02,97.15
2022,4,29,16,14.1,46.5,0.0,97.18
2022,4,29,17,15.26,55.38,0.0,97.24
2022,4,29,18,16.66,67.44,0.0,97.34
2022,4,29,19,17.09,72.19,0.01,97.42
2022,4,29,20,17.52,76.38,0.02,97.51
2022,4,29,21,17.76,79.5,0.03,97.54
2022,4,29,22,17.76,80.75,0.02,97.57
2022,4,29,23,17.58,80.81,0.02,97.51
2022,4,30,0,17.33,80.44,0.02,97.45
2022,4,30,1,17.27,80.94,0.02,97.4
2022,4,30,2,17.33,81.94,0.05,97.35
2022,4,30,3,17.03,81.0,0.09,97.37
2022,4,30,4,17.21,83.12,0.14,97.43
2022,4,30,5,17.4,84.81,0.16,97.52
2022,4,30,6,17.52,81.88,0.17,97.59
2022,4,30,7,17.09,75.62,0.29,97.64
2022,4,30,8,16.97,69.88,0.33,97.63
2022,4,30,9,16.66,65.06,0.33,97.62
2022,4,30,10,16.48,60.88,0.34,97.55
2022,4,30,11,16.36,57.38,0.33,97.49
2022,4,30,12,16.24,55.56,0.33,97.41
2022,4,30,13,16.17,55.5,0.33,97.32
2022,4,30,14,16.24,57.19,0.3,97.24
2022,4,30,15,16.42,60.44,0.2,97.24
2022,4,30,16,16.54,64.69,0.19,97.3
2022,4,30,17,16.91,71.06,0.3,97.35
2022,4,30,18,17.33,78.19,0.58,97.45
2022,4,30,19,17.4,81.12,0.93,97.5
2022,4,30,20,17.33,82.69,1.64,97.56
2022,4,30,21,17.21,83.69,2.42,97.62
2022,4,30,22,16.91,84.88,3.01,97.62
2022,4,30,23,16.72,86.25,3.14,97.59
2022,5,1,0,16.54,87.31,2.87,97.54
2022,5,1,1,16.42,87.81,2.24,97.47
2022,5,1,2,16.36,88.25,1.63,97.45
2022,5,1,3,16.42,89.0,1.0,97.46
2022,5,1,4,16.54,89.38,0.36,97.5
2022,5,1,5,16.66,89.25,0.03,97.54
2022,5,1,6,16.72,83.44,0.0,97.56
2022,5,1,7,15.75,69.06,0.0,97.6
2022,5,1,8,14.53,55.81,0.0,97.65
2022,5,1,9,14.1,50.25,0.0,97.64
2022,5,1,10,13.98,47.12,0.0,97.6
2022,5,1,11,13.92,44.69,0.0,97.54
2022,5,1,12,13.92,43.0,0.0,97.46
2022,5,1,13,14.04,41.94,0.0,97.33
2022,5,1,14,14.28,42.38,0.01,97.28
2022,5,1,15,14.53,44.06,0.01,97.23
2022,5,1,16,15.01,47.69,0.01,97.24
2022,5,1,17,15.87,55.44,0.01,97.32
2022,5,1,18,18.07,71.88,0.01,97.41
2022,5,1,19,18.37,76.94,0.01,97.51
2022,5,1,20,18.55,79.69,0.01,97.59
2022,5,1,21,17.94,77.81,0.02,97.63
2022,5,1,22,17.94,79.12,0.04,97.61
2022,5,1,23,17.88,80.5,0.01,97.58
2022,5,2,0,17.76,81.62,0.02,97.52
2022,5,2,1,17.58,82.44,0.01,97.46
2022,5,2,2,17.4,83.12,0.01,97.44
2022,5,2,3,17.21,83.06,0.02,97.45
2022,5,2,4,17.03,83.31,0.02,97.48
2022,5,2,5,17.09,84.62,0.06,97.58
2022,5,2,6,17.58,80.31,0.13,97.65
2022,5,2,7,17.33,73.56,0.21,97.72
2022,5,2,8,17.15,67.44,0.21,97.76
2022,5,2,9,16.97,61.88,0.18,97.74
2022,5,2,10,16.72,57.06,0.16,97.7
2022,5,2,11,16.54,53.25,0.12,97.6
2022,5,2,12,16.42,50.69,0.1,97.49
2022,5,2,13,16.36,49.12,0.1,97.34
2022,5,2,14,16.48,49.5,0.1,97.26
2022,5,2,15,16.36,50.0,0.11,97.21
2022,5,2,16,16.48,52.62,0.06,97.23
2022,5,2,17,17.27,59.38,0.1,97.28
2022,5,2,18,19.23,73.69,0.18,97.38
2022,5,2,19,19.1,77.25,0.33,97.45
2022,5,2,20,18.8,78.69,0.39,97.53
2022,5,2,21,19.17,83.0,0.3,97.58
2022,5,2,22,19.78,88.25,0.19,97.58
2022,5,2,23,19.47,89.31,0.13,97.55
2022,5,3,0,19.1,89.44,0.08,97.47
2022,5,3,1,18.8,89.12,0.05,97.39
2022,5,3,2,18.49,88.69,0.08,97.35
2022,5,3,3,18.25,88.5,0.23,97.34
2022,5,3,4,18.01,87.81,0.38,97.38
2022,5,3,5,17.88,86.62,0.47,97.44
2022,5,3,6,18.19,81.88,0.46,97.56
2022,5,3,7,18.01,77.06,0.25,97.65
2022,5,3,8,17.33,69.12,0.06,97.69
2022,5,3,9,16.54,59.69,0.06,97.68
2022,5,3,10,16.17,52.75,0.05,97.67
2022,5,3,11,15.87,48.12,0.04,97.56
2022,5,3,12,15.62,45.5,0.06,97.46
2022,5,3,13,15.56,44.94,0.08,97.34
2022,5,3,14,15.44,46.69,0.06,97.28
2022,5,3,15,15.62,50.25,0.04,97.28
2022,5,3,16,16.3,56.31,0.05,97.31
2022,5,3,17,16.91,63.75,0.07,97.37
2022,5,3,18,17.76,72.94,0.11,97.45
2022,5,3,19,18.01,77.06,0.09,97.5
2022,5,3,20,18.31,80.69,0.09,97.58
2022,5,3,21,18.68,83.94,0.13,97.62
2022,5,3,22,18.92,85.75,0.17,97.65
2022,5,3,23,18.98,87.12,0.11,97.62
2022,5,4,0,18.68,85.69,0.1,97.54
2022,5,4,1,18.68,85.44,0.1,97.48
2022,5,4,2,18.19,84.56,0.05,97.38
2022,5,4,3,18.01,84.56,0.07,97.36
2022,5,4,4,18.31,87.0,0.2,97.46
2022,5,4,5,18.37,88.06,0.12,97.51
2022,5,4,6,18.62,85.06,0.08,97.55
2022,5,4,7,17.7,75.06,0.06,97.6
2022,5,4,8,16.97,66.31,0.09,97.64
2022,5,4,9,16.66,61.0,0.14,97.64
2022,5,4,10,16.72,59.38,0.25,97.62
2022,5,4,11,16.78,58.94,0.46,97.58
2022,5,4,12,16.85,59.94,0.34,97.57
2022,5,4,13,16.91,60.25,0.19,97.48
2022,5,4,14,16.97,60.5,0.21,97.43
2022,5,4,15,17.03,61.88,0.12,97.39
2022,5,4,16,17.21,64.19,0.07,97.37
2022,5,4,17,18.19,71.62,0.05,97.4
2022,5,4,18,19.23,81.88,0.06,97.49
2022,5,4,19,19.29,83.81,0.13,97.54
2022,5,4,20,19.17,85.12,0.22,97.63
2022,5,4,21,19.1,86.44,0.21,97.68
2022,5,4,22,18.98,87.31,0.17,97.7
2022,5,4,23,18.86,87.5,0.17,97.67
2022,5,5,0,18.74,87.88,0.2,97.63
2022,5,5,1,18.8,88.38,0.31,97.59
2022,5,5,2,18.92,89.0,0.42,97.55
2022,5,5,3,18.98,90.06,0.51,97.55
2022,5,5,4,18.74,89.44,0.51,97.59
2022,5,5,5,18.74,90.0,0.59,97.65
2022,5,5,6,18.86,88.81,0.68,97.71
2022,5,5,7,18.92,86.19,0.78,97.77
2022,5,5,8,18.98,85.19,0.97,97.82
2022,5,5,9,18.86,82.25,0.83,97.85
2022,5,5,10,18.62,77.88,0.66,97.8
2022,5,5,11,18.19,72.12,0.45,97.71
2022,5,5,12,17.7,67.0,0.24,97.6
2022,5,5,13,17.33,63.75,0.13,97.49
2022,5,5,14,17.15,61.81,0.04,97.37
2022,5,5,15,17.15,61.56,0.03,97.33
2022,5,5,16,17.4,63.69,0.02,97.36
2022,5,5,17,18.37,71.69,0.01,97.44
2022,5,5,18,19.1,82.94,0.01,97.51
2022,5,5,19,18.98,86.0,0.01,97.59
2022,5,5,20,18.86,87.75,0.01,97.68
2022,5,5,21,18.74,88.5,0.04,97.71
2022,5,5,22,18.68,89.56,0.09,97.76
2022,5,5,23,18.55,89.94,0.2,97.71
2022,5,6,0,18.49,90.56,0.27,97.69
2022,5,6,1,18.25,90.62,0.25,97.66
2022,5,6,2,18.07,91.0,0.25,97.66
2022,5,6,3,17.94,91.19,0.25,97.67
2022,5,6,4,17.88,91.25,0.25,97.73
2022,5,6,5,17.82,91.12,0.23,97.8
2022,5,6,6,18.07,86.56,0.19,97.85
2022,5,6,7,17.64,80.31,0.23,97.9
2022,5,6,8,17.58,74.5,0.33,97.93
2022,5,6,9,17.7,70.56,0.42,97.91
2022,5,6,10,17.82,68.94,0.5,97.84
2022,5,6,11,17.94,68.06,0.55,97.8
2022,5,6,12,17.94,68.0,0.59,97.74
2022,5,6,13,17.94,68.88,0.53,97.65
2022,5,6,14,18.01,71.38,0.45,97.59
2022,5,6,15,18.13,74.44,0.4,97.58
2022,5,6,16,18.13,77.75,0.29,97.57
2022,5,6,17,18.25,82.56,0.18,97.64
2022,5,6,18,18.49,87.56,0.12,97.69
2022,5,6,19,18.43,88.81,0.08,97.71
2022,5,6,20,18.37,89.75,0.05,97.76
2022,5,6,21,18.19,90.31,0.02,97.78
2022,5,6,22,18.01,90.44,0.01,97.76
2022,5,6,23,17.82,90.75,0.01,97.7
2022,5,7,0,17.64,90.44,0.01,97.63
2022,5,7,1,17.4,90.56,0.01,97.57
2022,5,7,2,17.27,90.81,0.01,97.56
2022,5,7,3,17.09,90.88,0.01,97.56
2022,5,7,4,16.91,90.31,0.01,97.6
2022,5,7,5,16.78,88.81,0.01,97.64
2022,5,7,6,17.03,82.62,0.01,97.7
2022,5,7,7,16.17,69.38,0.02,97.77
2022,5,7,8,15.87,61.75,0.06,97.77
2022,5,7,9,16.11,58.62,0.15,97.78
2022,5,7,10,16.42,56.88,0.18,97.74
2022,5,7,11,16.66,55.44,0.25,97.66
2022,5,7,12,16.85,54.88,0.33,97.57
2022,5,7,13,16.97,55.25,0.39,97.5
2022,5,7,14,17.09,56.62,0.31,97.42
2022,5,7,15,17.21,59.56,0.24,97.39
2022,5,7,16,17.4,63.62,0.17,97.41
2022,5,7,17,17.82,70.25,0.1,97.46
2022,5,7,18,18.74,80.31,0.11,97.54
2022,5,7,19,18.98,84.19,0.11,97.59
2022,5,7,20,19.04,86.62,0.13,97.63
2022,5,7,21,18.92,87.62,0.16,97.67
2022,5,7,22,18.74,87.81,0.15,97.68
2022,5,7,23,18.62,88.06,0.15,97.65
2022,5,8,0,18.43,88.44,0.18,97.59
2022,5,8,1,18.37,89.44,0.19,97.54
2022,5,8,2,18.25,89.75,0.2,97.52
2022,5,8,3,18.19,89.62,0.14,97.52
2022,5,8,4,18.13,89.31,0.14,97.56
2022,5,8,5,18.07,89.25,0.1,97.56
2022,5,8,6,18.49,86.62,0.18,97.63
2022,5,8,7,18.37,81.06,0.25,97.67
2022,5,8,8,18.07,75.12,0.27,97.72
2022,5,8,9,17.88,70.62,0.26,97.74
2022,5,8,10,17.88,67.81,0.27,97.71
2022,5,8,11,17.88,65.69,0.3,97.64
2022,5,8,12,17.88,63.12,0.36,97.55
2022,5,8,13,17.82,62.06,0.31,97.42
2022,5,8,14,17.76,62.5,0.31,97.37
2022,5,8,15,17.82,64.44,0.26,97.35
2022,5,8,16,18.01,68.5,0.22,97.37
2022,5,8,17,18.62,75.62,0.18,97.44
2022,5,8,18,19.35,84.88,0.21,97.52
2022,5,8,19,19.47,87.94,0.2,97.58
2022,5,8,20,19.53,89.62,0.28,97.65
2022,5,8,21,19.53,91.06,0.23,97.69
2022,5,8,22,19.47,92.19,0.23,97.69
2022,5,8,23,19.41,92.88,0.29,97.63
2022,5,9,0,19.29,93.25,0.23,97.55
2022,5,9,1,19.23,93.69,0.17,97.47
2022,5,9,2,19.17,93.75,0.12,97.41
2022,5,9,3,19.1,93.5,0.13,97.37
2022,5,9,4,18.86,93.12,0.07,97.38
2022,5,9,5,18.68,91.88,0.05,97.42
2022,5,9,6,18.8,88.19,0.06,97.51
2022,5,9,7,18.25,80.5,0.05,97.58
2022,5,9,8,17.64,71.94,0.07,97.65
2022,5,9,9,17.4,65.69,0.08,97.66
2022,5,9,10,17.4,61.5,0.13,97.63
2022,5,9,11,17.4,59.5,0.2,97.59
2022,5,9,12,17.4,59.0,0.24,97.52
2022,5,9,13,17.4,59.56,0.26,97.44
2022,5,9,14,17.4,60.12,0.25,97.39
2022,5,9,15,17.52,62.38,0.23,97.34
2022,5,9,16,17.7,65.69,0.16,97.36
2022,5,9,17,18.19,71.88,0.13,97.43
2022,5,9,18,19.17,82.62,0.15,97.49
2022,5,9,19,19.29,86.12,0.16,97.54
2022,5,9,20,19.29,88.5,0.18,97.6
2022,5,9,21,19.29,89.94,0.19,97.64
2022,5,9,22,19.29,91.5,0.2,97.64
2022,5,9,23,19.17,92.19,0.15,97.58
2022,5,10,0,18.98,92.94,0.11,97.5
2022,5,10,1,18.86,93.88,0.16,97.45
2022,5,10,2,18.74,94.44,0.21,97.44
2022,5,10,3,18.62,94.38,0.28,97.46
2022,5,10,4,18.43,94.06,0.24,97.48
2022,5,10,5,18.25,93.38,0.14,97.5
2022,5,10,6,18.55,87.31,0.13,97.58
2022,5,10,7,18.43,78.06,0.14,97.63
2022,5,10,8,17.94,67.12,0.19,97.65
2022,5,10,9,17.46,60.94,0.13,97.65
2022,5,10,10,17.15,56.5,0.2,97.62
2022,5,10,11,16.91,53.88,0.22,97.59
2022,5,10,12,16.97,53.06,0.38,97.5
2022,5,10,13,17.09,53.94,0.61,97.43
2022,5,10,14,17.27,57.12,0.88,97.36
2022,5,10,15,17.7,62.56,0.94,97.37
2022,5,10,16,18.25,69.25,1.01,97.38
2022,5,10,17,19.1,78.06,0.86,97.47
2022,5,10,18,19.96,86.81,0.76,97.54
2022,5,10,19,20.14,90.19,0.57,97.59
2022,5,10,20,19.84,89.5,0.46,97.63
2022,5,10,21,19.59,89.56,0.41,97.65
2022,5,10,22,19.41,91.0,0.36,97.64
2022,5,10,23,19.04,90.94,0.25,97.59
2022,5,11,0,18.62,90.75,0.21,97.51
2022,5,11,1,18.19,90.44,0.15,97.47
2022,5,11,2,17.7,89.69,0.2,97.43
2022,5,11,3,17.27,89.12,0.19,97.44
2022,5,11,4,16.91,88.44,0.14,97.51
2022,5,11,5,16.66,87.44,0.14,97.57
2022,5,11,6,16.91,80.31,0.14,97.64
2022,5,11,7,16.42,69.0,0.08,97.68
2022,5,11,8,15.69,58.5,0.06,97.68
2022,5,11,9,15.2,51.81,0.03,97.64
2022,5,11,10,14.89,47.12,0.02,97.6
2022,5,11,11,14.71,44.0,0.01,97.49
2022,5,11,12,14.77,42.5,0.01,97.38
2022,5,11,13,15.08,42.75,0.01,97.27
2022,5,11,14,15.32,43.5,0.01,97.17
2022,5,11,15,15.38,45.5,0.04,97.15
2022,5,11,16,16.05,50.44,0.07,97.18
2022,5,11,17,17.21,59.5,0.09,97.25
2022,5,11,18,19.23,73.44,0.13,97.34
2022,5,11,19,19.47,77.94,0.19,97.4
2022,5,11,20,19.59,82.06,0.25,97.46
2022,5,11,21,19.41,84.5,0.33,97.48
2022,5,11,22,19.1,85.12,0.69,97.52
2022,5,11,23,18.74,84.31,1.71,97.48
2022,5,12,0,18.43,85.44,2.68,97.45
2022,5,12,1,18.07,86.94,2.74,97.42
2022,5,12,2,17.76,87.5,2.18,97.41
2022,5,12,3,17.52,88.06,1.12,97.46
2022,5,12,4,17.21,87.62,0.34,97.49
2022,5,12,5,16.66,85.88,0.07,97.52
2022,5,12,6,16.05,78.81,0.0,97.56
2022,5,12,7,14.65,66.12,0.0,97.6
2022,5,12,8,13.43,52.94,0.0,97.6
2022,5,12,9,13.18,45.69,0.0,97.54
2022,5,12,10,13.31,42.0,0.0,97.48
2022,5,12,11,13.49,39.94,0.0,97.41
2022,5,12,12,13.85,39.88,0.0,97.32
2022,5,12,13,14.22,40.56,0.01,97.24
2022,5,12,14,14.4,41.88,0.02,97.17
2022,5,12,15,14.77,45.12,0.04,97.16
2022,5,12,16,15.56,51.19,0.07,97.21
2022,5,12,17,16.6,59.62,0.1,97.29
2022,5,12,18,18.55,73.31,0.12,97.36
2022,5,12,19,18.74,77.75,0.22,97.47
2022,5,12,20,18.98,82.25,0.23,97.54
2022,5,12,21,18.62,83.56,0.24,97.55
2022,5,12,22,18.07,83.25,0.18,97.54
2022,5,12,23,17.52,82.5,0.15,97.5
2022,5,13,0,16.91,81.69,0.1,97.41
2022,5,13,1,16.42,80.94,0.05,97.37
2022,5,13,2,15.99,80.44,0.02,97.37
2022,5,13,3,15.62,80.38,0.01,97.36
2022,5,13,4,15.32,80.0,0.01,97.4
2022,5,13,5,15.08,79.88,0.0,97.47
2022,5,13,6,14.95,72.5,0.0,97.55
2022,5,13,7,14.04,60.69,0.0,97.6
2022,5,13,8,12.76,48.69,0.0,97.6
2022,5,13,9,11.96,41.06,0.0,97.58
2022,5,13,10,11.72,37.25,0.0,97.53
2022,5,13,11,11.66,34.69,0.0,97.46
2022,5,13,12,11.6,33.19,0.0,97.38
2022,5,13,13,11.96,33.69,0.0,97.32
2022,5,13,14,12.27,35.0,0.0,97.26
2022,5,13,15,12.27,35.88,0.0,97.24
2022,5,13,16,12.57,39.31,0.0,97.25
2022,5,13,17,13.92,48.56,0.0,97.32
2022,5,13,18,15.75,62.94,0.0,97.42
2022,5,13,19,15.81,66.94,0.0,97.5
2022,5,13,20,15.93,72.19,0.0,97.57
2022,5,13,21,15.5,72.94,0.0,97.64
2022,5,13,22,15.01,72.94,0.0,97.61
2022,5,13,23,14.65,73.38,0.0,97.59
2022,5,14,0,14.22,73.25,0.0,97.57
2022,5,14,1,13.79,73.25,0.0,97.52
2022,5,14,2,13.43,72.19,0.0,97.49
2022,5,14,3,13.24,72.38,0.0,97.49
2022,5,14,4,13.06,72.94,0.0,97.52
2022,5,14,5,12.88,73.44,0.0,97.55
2022,5,14,6,12.88,67.38,0.0,97.59
2022,5,14,7,12.33,55.25,0.0,97.63
2022,5,14,8,10.01,36.25,0.0,97.68
2022,5,14,9,9.46,31.19,0.0,97.66
2022,5,14,10,9.28,28.62,0.0,97.6
2022,5,14,11,9.22,26.88,0.0,97.53
2022,5,14,12,9.28,26.38,0.0,97.44
2022,5,14,13,9.46,26.56,0.0,97.36
2022,5,14,14,9.64,27.56,0.0,97.29
2022,5,14,15,10.13,30.0,0.0,97.27
2022,5,14,16,10.99,34.31,0.0,97.29
2022,5,14,17,12.45,42.5,0.0,97.34
2022,5,14,18,14.16,53.75,0.0,97.43
2022,5,14,19,15.14,62.12,0.01,97.55
2022,5,14,20,16.24,70.88,0.03,97.62
2022,5,14,21,16.6,76.94,0.03,97.66
2022,5,14,22,16.3,78.69,0.02,97.67
2022,5,14,23,15.87,79.06,0.01,97.61
2022,5,15,0,15.5,78.88,0.0,97.54
2022,5,15,1,15.14,78.62,0.0,97.5
2022,5,15,2,14.65,77.19,0.0,97.43
2022,5,15,3,14.1,75.38,0.0,97.43
2022,5,15,4,13.85,75.38,0.0,97.48
2022,5,15,5,13.73,76.25,0.0,97.55
2022,5,15,6,13.92,69.62,0.0,97.62
2022,5,15,7,13.43,57.44,0.0,97.69
2022,5,15,8,12.76,46.69,0.0,97.7
2022,5,15,9,12.08,39.88,0.0,97.7
2022,5,15,10,11.72,35.25,0.0,97.63
2022,5,15,11,11.6,32.62,0.0,97.52
2022,5,15,12,11.72,31.62,0.0,97.42
2022,5,15,13,11.9,31.75,0.0,97.3
2022,5,15,14,12.21,33.0,0.0,97.23
2022,5,15,15,12.76,36.25,0.01,97.23
2022,5,15,16,13.55,41.5,0.04,97.26
2022,5,15,17,15.08,50.88,0.07,97.31
2022,5,15,18,16.48,61.44,0.11,97.43
2022,5,15,19,17.7,70.88,0.13,97.51
2022,5,15,20,18.01,76.06,0.15,97.61
2022,5,15,21,17.88,78.69,0.16,97.67
2022,5,15,22,17.46,78.94,0.1,97.67
2022,5,15,23,16.97,78.5,0.09,97.64
2022,5,16,0,16.48,77.69,0.06,97.57
2022,5,16,1,16.05,77.44,0.04,97.54
2022,5,16,2,15.62,76.88,0.04,97.51
2022,5,16,3,15.26,75.69,0.05,97.53
2022,5,16,4,15.08,75.31,0.05,97.59
2022,5,16,5,14.95,75.38,0.06,97.68
2022,5,16,6,14.59,68.75,0.04,97.74
2022,5,16,7,13.79,58.62,0.03,97.82
2022,5,16,8,13.0,49.19,0.03,97.85
2022,5,16,9,12.33,42.69,0.02,97.85
2022,5,16,10,11.96,38.94,0.01,97.79
2022,5,16,11,11.84,36.94,0.01,97.72
2022,5,16,12,11.9,35.94,0.01,97.63
2022,5,16,13,12.15,36.19,0.01,97.53
2022,5,16,14,12.51,38.19,0.0,97.47
2022,5,16,15,13.18,42.06,0.01,97.45
2022,5,16,16,14.16,48.06,0.01,97.49
2022,5,16,17,15.75,59.0,0.03,97.57
2022,5,16,18,17.82,74.06,0.05,97.64
2022,5,16,19,18.49,79.31,0.06,97.76
2022,5,16,20,18.13,78.94,0.09,97.82
2022,5,16,21,18.43,81.5,0.14,97.88
2022,5,16,22,18.49,82.75,0.19,97.89
2022,5,16,23,18.43,83.69,0.27,97.86
2022,5,17,0,18.49,85.0,0.3,97.8
2022,5,17,1,18.49,86.19,0.3,97.73
2022,5,17,2,18.49,86.94,0.3,97.69
2022,5,17,3,18.31,86.81,0.2,97.7
2022,5,17,4,17.94,86.06,0.19,97.73
2022,5,17,5,17.58,85.0,0.18,97.77
2022,5,17,6,17.27,80.62,0.16,97.83
2022,5,17,7,16.78,74.12,0.12,97.91
2022,5,17,8,16.05,65.25,0.1,97.96
2022,5,17,9,15.01,56.56,0.04,97.97
2022,5,17,10,13.92,49.12,0.02,97.91
2022,5,17,11,13.18,44.31,0.01,97.86
2022,5,17,12,12.82,41.88,0.0,97.74
2022,5,17,13,12.7,41.12,0.0,97.67
2022,5,17,14,12.88,41.94,0.0,97.61
2022,5,17,15,13.37,44.88,0.0,97.6
2022,5,17,16,14.16,49.81,0.02,97.62
2022,5,17,17,16.17,60.56,0.03,97.67
2022,5,17,18,16.05,63.62,0.05,97.74
2022,5,17,19,16.78,70.69,0.08,97.84
2022,5,17,20,17.27,76.81,0.11,97.91
2022,5,17,21,17.15,78.62,0.14,97.96
2022,5,17,22,16.97,79.12,0.13,97.96
2022,5,17,23,16.66,78.38,0.1,97.92
2022,5,18,0,16.42,78.19,0.11,97.87
2022,5,18,1,16.17,77.44,0.13,97.81
2022,5,18,2,15.87,77.06,0.12,97.77
2022,5,18,3,15.69,77.0,0.1,97.78
2022,5,18,4,15.56,77.06,0.1,97.8
2022,5,18,5,15.5,76.81,0.09,97.84
2022,5,18,6,15.5,73.0,0.09,97.89
2022,5,18,7,15.38,66.81,0.08,97.96
2022,5,18,8,15.38,61.06,0.07,97.99
2022,5,18,9,15.14,54.88,0.06,97.98
2022,5,18,10,14.71,49.5,0.04,97.93
2022,5,18,11,14.53,46.25,0.04,97.84
2022,5,18,12,14.59,45.69,0.05,97.74
2022,5,18,13,14.83,46.81,0.06,97.64
2022,5,18,14,15.2,50.19,0.09,97.61
2022,5,18,15,15.62,54.56,0.12,97.57
2022,5,18,16,16.24,59.31,0.14,97.61
2022,5,18,17,16.97,65.06,0.17,97.64
2022,5,18,18,18.07,73.44,0.16,97.72
2022,5,18,19,18.55,78.81,0.2,97.76
2022,5,18,20,18.68,82.0,0.23,97.83
2022,5,18,21,18.55,83.44,0.24,97.85
2022,5,18,22,18.43,84.06,0.26,97.86
2022,5,18,23,18.31,84.81,0.25,97.82
2022,5,19,0,18.07,85.0,0.27,97.73
2022,5,19,1,17.7,84.5,0.24,97.67
2022,5,19,2,17.33,83.94,0.19,97.6
2022,5,19,3,17.03,83.69,0.15,97.58
2022,5,19,4,16.78,83.31,0.15,97.59
2022,5,19,5,16.54,82.69,0.14,97.62
2022,5,19,6,16.48,78.12,0.14,97.68
2022,5,19,7,16.24,71.94,0.1,97.72
2022,5,19,8,16.11,65.06,0.08,97.72
2022,5,19,9,15.93,61.56,0.13,97.73
2022,5,19,10,16.17,61.38,0.24,97.69
2022,5,19,11,16.42,62.44,0.36,97.65
2022,5,19,12,16.54,63.25,0.42,97.57
2022,5,19,13,16.66,64.12,0.54,97.48
2022,5,19,14,16.91,66.5,0.78,97.43
2022,5,19,15,17.33,71.25,1.32,97.44
2022,5,19,16,18.07,78.19,2.03,97.47
2022,5,19,17,18.74,85.0,2.85,97.51
2022,5,19,18,19.17,89.88,3.33,97.57
2022,5,19,19,19.35,91.69,3.33,97.65
2022,5,19,20,19.41,92.88,2.89,97.69
2022,5,19,21,19.35,93.38,2.24,97.75
2022,5,19,22,19.23,93.25,1.75,97.74
2022,5,19,23,18.98,93.44,1.38,97.71
2022,5,20,0,18.62,92.81,1.3,97.65
2022,5,20,1,18.31,93.06,1.54,97.62
2022,5,20,2,18.01,92.75,1.86,97.64
2022,5,20,3,17.76,93.06,1.53,97.63
